Subject,"Catalog Nbr",Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6
EPPS,6313,501,,11.0,9.0,4.0,4.0,,,,,,,,2.0,,,,,,"Rahman, Muhammad","Drouillard, Matthew J",,,,
EPPS,6317,501,,7.0,2.0,1.0,,1.0,,,,,,,,,,,,,"Chastain, Bryan J","Lyu, Haitao",,,,
EPPS,6355,001,,11.0,6.0,,,,,,,,,,1.0,,,,,,"Cordell, Rebecca",,,,,
EPPS,6356,501,,14.0,11.0,,3.0,,,,,,,,,,,,,,"Ho, Ka-Yiu","Chan, Chun Man",,,,
EPPS,7313,501,,4.0,2.0,,1.0,2.0,,,,,,,,,,,2.0,,"Kim, Dohyeong","Kim, Pyung",,,,
EPPS,7386,001,,11.0,4.0,1.0,1.0,,,,,,,,,,,,,,"Bram, Curtis",,,,,
FILM,1303,001,4.0,22.0,4.0,4.0,,,,,,,,,1.0,,,,2.0,,"Mahan, Mazyar",,,,,
FILM,1303,002,8.0,11.0,11.0,4.0,,,2.0,,,1.0,,,1.0,,,,,,"Almroani, Nouf Mfdhi H",,,,,
FILM,1303,003,3.0,5.0,1.0,2.0,4.0,3.0,4.0,3.0,2.0,2.0,1.0,,2.0,,,,,,"Berger, Hanno",,,,,
FILM,1303,004,25.0,4.0,2.0,1.0,,,,,,,,,2.0,,,,1.0,,"Shafek, Amal S",,,,,
FILM,2332,001,6.0,8.0,11.0,4.0,1.0,2.0,1.0,,2.0,,,,2.0,,,,1.0,,"Oliver, Stephanie R",,,,,
FILM,2332,002,8.0,4.0,6.0,4.0,5.0,7.0,2.0,,1.0,,,,1.0,,,,,,"Prakash, Arya",,,,,
FILM,2332,003,7.0,8.0,9.0,6.0,2.0,3.0,1.0,2.0,1.0,,,,,,,,,,"Wellborn, Brecken H",,,,,
FILM,2332,004,9.0,12.0,11.0,2.0,,2.0,,1.0,,,1.0,,2.0,,,,,,"Cooper, Dalton W",,,,,
FILM,2332,501,,,15.0,13.0,13.0,13.0,9.0,3.0,6.0,2.0,,3.0,2.0,,,,1.0,,"Petty, John E","Hay, Celia",,,,
FILM,3321,001,6.0,8.0,2.0,2.0,1.0,,,1.0,,1.0,,,,,,,1.0,,"McLean, Adrienne L",,,,,
FILM,3326,001,8.0,,2.0,2.0,,,,,,,,,,,,,,,"Shafek, Amal S",,,,,
FIN,3300,001,,10.0,8.0,7.0,11.0,9.0,5.0,,,,,1.0,,,,,,,"Hu, Jiawei",,,,,
FIN,3305,001,,2.0,5.0,3.0,4.0,6.0,4.0,1.0,2.0,1.0,2.0,3.0,1.0,,,,1.0,,"Guttery, Randall",,,,,
FIN,3305,002,,3.0,,,3.0,,,4.0,,,,,1.0,,,,1.0,,"Lowrance, Daniel S",,,,,
FIN,3305,003,1.0,3.0,3.0,4.0,2.0,6.0,2.0,5.0,1.0,2.0,2.0,3.0,3.0,,,,2.0,,"Guttery, Randall",,,,,
FIN,3320,001,13.0,8.0,8.0,6.0,5.0,4.0,7.0,4.0,1.0,1.0,,1.0,,,,,1.0,,"Mao, Yingdong",,,,,
FIN,3320,002,,20.0,13.0,6.0,14.0,5.0,,1.0,,,,,,,,,1.0,,"Wen, Yaxin",,,,,
FIN,3320,003,7.0,6.0,7.0,3.0,8.0,9.0,3.0,7.0,4.0,2.0,1.0,3.0,,,,,,,"Murray, Jennifer R","Sawal, Jyoti A",,,,
FIN,3320,004,,2.0,5.0,2.0,3.0,2.0,3.0,3.0,3.0,5.0,5.0,3.0,4.0,,,,3.0,,"Gurun, Ayfer","Merchant, Ali Arsal",,,,
FIN,3320,005,,8.0,17.0,3.0,15.0,3.0,7.0,4.0,,,2.0,,,,,,1.0,,"Xiao, Chong","Sadeghi, Ali",,,,
FIN,3320,006,,9.0,13.0,7.0,9.0,5.0,6.0,3.0,4.0,,3.0,,1.0,,,,,,"Xiao, Chong","Sadeghi, Ali",,,,
FIN,3320,007,5.0,2.0,3.0,,5.0,3.0,3.0,2.0,2.0,4.0,1.0,6.0,5.0,,,,2.0,,"Gurun, Ayfer","Merchant, Ali Arsal",,,,
FIN,3320,008,,6.0,11.0,7.0,9.0,6.0,3.0,3.0,1.0,,,,2.0,,,,,,"Khanapure, Revansiddha B","Kohli, Raghav",,,,
FIN,3320,009,2.0,12.0,12.0,12.0,5.0,6.0,3.0,,3.0,,,,1.0,,,,2.0,,"Khanapure, Revansiddha B","Kohli, Raghav",,,,
FIN,3320,010,2.0,2.0,2.0,3.0,5.0,4.0,3.0,3.0,1.0,,1.0,,4.0,,,,2.0,,"Rebello, Michael J",,,,,
FIN,3320,011,6.0,6.0,6.0,8.0,9.0,8.0,6.0,3.0,3.0,2.0,,,1.0,,,,,,"Liu, Zheng",,,,,
FIN,3320,012,,4.0,12.0,8.0,9.0,6.0,2.0,3.0,,,,,2.0,,,,,,"Khanapure, Revansiddha B","Kohli, Raghav",,,,
FIN,3320,013,,5.0,19.0,5.0,12.0,6.0,5.0,5.0,1.0,,,,,,,,1.0,,"Xiao, Chong","Sadeghi, Ali",,,,
FIN,3320,014,1.0,6.0,2.0,3.0,2.0,1.0,1.0,4.0,,,3.0,,3.0,,,,1.0,,"Bachani, Girish",,,,,
FIN,3320,015,,5.0,4.0,1.0,5.0,2.0,5.0,4.0,8.0,4.0,3.0,2.0,,,,,3.0,,"Kurucak, Abdurrahman",,,,,
FIN,3340,501,,4.0,4.0,7.0,5.0,1.0,1.0,1.0,,,,,,,,,,,"Lewin, Peter",,,,,
FIN,3350,001,3.0,9.0,4.0,6.0,6.0,5.0,1.0,4.0,1.0,,,,2.0,,,,2.0,,"Rivera Mesias, Alejandro","Dave, Vandit S",,,,
FIN,3350,002,6.0,6.0,4.0,3.0,8.0,2.0,1.0,4.0,1.0,,,,1.0,,2.0,,3.0,,"Rivera Mesias, Alejandro","Dave, Vandit S",,,,
FIN,3360,001,2.0,3.0,10.0,9.0,3.0,7.0,5.0,,,,,,,,,,1.0,,"Baranchuk, Nina","Liu, Jiabin",,,,
FIN,3360,002,,,8.0,2.0,4.0,4.0,,,,,2.0,,,,,,,,"Baranchuk, Nina","Liu, Jiabin",,,,
FIN,3365,0W1,7.0,12.0,9.0,5.0,12.0,3.0,2.0,1.0,,,,,,,,,,,"DeCourcy, George A",,,,,
FIN,3370,001,3.0,9.0,12.0,14.0,4.0,6.0,1.0,,,,,,,,,,,,"Haynes, Steven",,,,,
FIN,3370,002,6.0,10.0,22.0,8.0,7.0,4.0,,1.0,1.0,,,,1.0,,,,,,"Haynes, Steven",,,,,
FIN,3380,001,,5.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,4.0,3.0,1.0,1.0,,,,,,"Gurun, Ayfer","Merchant, Ali Arsal",,,,
FIN,3390,001,1.0,27.0,6.0,2.0,3.0,5.0,2.0,2.0,3.0,6.0,,,1.0,,,,1.0,,"Kaur, Dupinderjeet","Sheth, Tanay",,,,
FIN,3390,002,,28.0,7.0,6.0,1.0,2.0,5.0,2.0,3.0,3.0,,,3.0,,,,,,"Kaur, Dupinderjeet","Sheth, Tanay",,,,
FIN,3390,003,9.0,5.0,10.0,4.0,6.0,9.0,2.0,2.0,3.0,1.0,,1.0,3.0,,,,5.0,,"El-Ashmawi, Amal H",,,,,
FIN,3395,501,,8.0,9.0,7.0,5.0,8.0,,,,,,,,,,,,,"Noland, Jeffrey S",,,,,
FIN,4080,001,,,,,,,,,,,,,,10.0,,,1.0,,"Nishi, Hirofumi",,,,,
FIN,4080,091,,,,,,,,,,,,,,27.0,,,,,"Nishi, Hirofumi",,,,,
FIN,4300,001,,6.0,1.0,2.0,6.0,,,3.0,2.0,,4.0,2.0,3.0,,,,2.0,,"Wei, Kelsey D","Huang, Zhuowei",,,,
FIN,4300,002,,6.0,,,4.0,3.0,1.0,8.0,,,9.0,1.0,1.0,,,,,,"Wei, Kelsey D","Huang, Zhuowei",,,,
FIN,4300,003,2.0,7.0,1.0,,6.0,,,10.0,,,1.0,3.0,,,,,3.0,,"Wei, Kelsey D","Huang, Zhuowei",,,,
FIN,4303,001,,1.0,6.0,3.0,7.0,2.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,"Ballew, Gregory","Singh, Varsha",,,,
FIN,4307,001,,8.0,9.0,5.0,7.0,6.0,,,,,,,,,,,,,"Noland, Jeffrey S",,,,,
FIN,4310,001,2.0,5.0,7.0,1.0,8.0,3.0,7.0,3.0,1.0,2.0,3.0,3.0,,,,,,,"Anderson, Frank W",,,,,
FIN,4310,002,1.0,7.0,9.0,,3.0,11.0,7.0,4.0,4.0,,1.0,,1.0,,,,,,"Anderson, Frank W",,,,,
FIN,4310,003,1.0,7.0,12.0,7.0,6.0,4.0,4.0,4.0,,,,,,,,,,,"Murray, Jennifer R","Sawal, Jyoti A",,,,
FIN,4310,004,1.0,3.0,1.0,3.0,3.0,3.0,,1.0,,,,,,,,,,,"Oyima-Antseleve, Ndackyssa",,,,,
FIN,4328,501,,9.0,,,5.0,,,1.0,,,,,,,,,,,"Lynch, Julie","Asmani, Divyesh S",,,,
FIN,4331,001,8.0,2.0,5.0,,,3.0,1.0,,1.0,1.0,,,,,,,,,"Kaplan, Larry S",,,,,
FIN,4333,001,2.0,7.0,4.0,3.0,,,,,,,,,1.0,,,,,,"Haynes, Steven",,,,,
FIN,4340,001,,7.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,,,,,,,1.0,,"Kaur, Dupinderjeet","Sheth, Tanay",,,,
FIN,4345,001,3.0,9.0,13.0,6.0,1.0,,1.0,,,,,,,,,,1.0,,"Ma, Liping","Shinde, Trupti",,,,
FIN,4395,001,2.0,4.0,9.0,13.0,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,"Kieschnick, Robert L",,,,,
FIN,6253,X01,,15.0,4.0,1.0,,,,,,,,,,,,,,,"Reichert, Carolyn A",,,,,
FIN,6301,001,,8.0,6.0,5.0,5.0,5.0,1.0,1.0,,,,,1.0,,,,2.0,,"Xu, Yexiao","Chai, Maoyuan",,,,
FIN,6301,002,,22.0,11.0,3.0,1.0,4.0,,1.0,,,,,3.0,,,,,,"Nishi, Hirofumi","Asmani, Divyesh S",,,,
FIN,6301,0W1,,14.0,9.0,6.0,8.0,7.0,4.0,4.0,,,,,6.0,,,,1.0,,"Nishi, Hirofumi","Asmani, Divyesh S",,,,
FIN,6301,GW1,,6.0,5.0,5.0,5.0,1.0,,,,,,,,,,,,,"Reichert, Carolyn A",,,,,
FIN,6301,MBC,,12.0,8.0,6.0,17.0,1.0,1.0,1.0,,,,,,,,,,,"Reichert, Carolyn A",,,,,
FIN,6307,501,,9.0,9.0,13.0,12.0,6.0,3.0,2.0,,,,,,,,,1.0,,"Ma, Liping","Shinde, Trupti",,,,
FIN,6307,0W1,,7.0,2.0,5.0,6.0,3.0,4.0,3.0,,,,,,,,,,,"Ma, Liping","Shinde, Trupti",,,,
FIN,6308,0W1,,18.0,1.0,9.0,8.0,3.0,2.0,,,,,,,,,,,,"Lewin, Peter",,,,,
FIN,6310,501,,7.0,8.0,2.0,1.0,,,,,,,,,,,,,,"Khanapure, Revansiddha B","Kohli, Raghav",,,,
FIN,6315,501,,6.0,5.0,1.0,5.0,2.0,,,,,,,,,,,,,"Shah, Rajiv R","Singh, Varsha",,,,
FIN,6318,001,,11.0,4.0,8.0,4.0,2.0,3.0,1.0,,,,,1.0,,,,1.0,,"Xu, Yexiao","Chai, Maoyuan",,,,
FIN,6318,002,,17.0,,10.0,11.0,,4.0,,,,,,,,,,1.0,,"Xu, Yexiao","Chai, Maoyuan",,,,
FIN,6321,5H2,,6.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,"Lynch, Julie","Asmani, Divyesh S",,,,
FIN,6322,0W1,,25.0,4.0,3.0,12.0,1.0,2.0,,,,,,,,,,,,"DeCourcy, George A",,,,,
FIN,6325,001,,6.0,1.0,3.0,2.0,2.0,,,,,,,,,,,,,"Rivera Mesias, Alejandro","Dave, Vandit S",,,,
FIN,6350,001,,4.0,1.0,2.0,3.0,3.0,2.0,,,,,,,,,,,,"Baranchuk, Nina","Liu, Jiabin",,,,
FIN,6352,501,,3.0,2.0,6.0,1.0,,,,,,,,1.0,,,,3.0,,"Von Drathen, Christian","Parakh, Shraddha",,,,
FIN,6353,501,,9.0,7.0,2.0,1.0,4.0,1.0,3.0,,,,,3.0,,,,,,"Baranchuk, Nina","Liu, Jiabin",,,,
FIN,6356,501,,6.0,2.0,3.0,2.0,2.0,,,,,,,,,,,,,"Von Drathen, Christian",,,,,
FIN,6360,001,,13.0,4.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,"Kaur, Dupinderjeet","Sheth, Tanay",,,,
FIN,6360,0W1,,3.0,12.0,7.0,,1.0,,,,,,,,,,,,,"Zhao, Feng",,,,,
FIN,6362,001,,13.0,16.0,3.0,,,,,,,,,1.0,,,,,,"Haynes, Steven",,,,,
FIN,6392,0W1,,2.0,7.0,7.0,1.0,,,,,,,,,,,,2.0,,"Zheng, Zhiqiang",,,,,
FIN,4V80,003,,,,,,,,,,,,,,15.0,,,,,"Nishi, Hirofumi",,,,,
FIN,4V80,093,,,,,,,,,,,,,,26.0,,,,,"Nishi, Hirofumi",,,,,
FIN,6V98,001,,,,,,,,,,,,,,,,,,35.0,"Reichert, Carolyn A",,,,,
FREN,1311,001,3.0,2.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,"Bichara, Mary A",,,,,
FTEC,6302,F01,,8.0,8.0,,,,,,,,,,1.0,,,,1.0,,"Gurun, Umit G",,,,,
FTEC,6310,F01,,4.0,6.0,5.0,3.0,,,1.0,,,,,,,,,1.0,,"Scott, James",,,,,
FTEC,6313,F01,,9.0,2.0,,2.0,4.0,1.0,,,,,,,,,,,,"Song, Liugen",,,,,
FTEC,6320,F01,,19.0,,,,,,,,,,,3.0,,,,1.0,,"Zemoodeh, Amir",,,,,
FTEC,6V99,F01,,4.0,6.0,2.0,1.0,,,,,,,,1.0,,,,,,"Haynes, Steven",,,,,
FTEC,6V99,F03,,,16.0,,,,,,,,,,1.0,,,,1.0,,"Kieschnick, Robert L","Ma, Liping","Ayres, Jeffrey A",,,
GEOG,2302,001,,1.0,5.0,2.0,2.0,4.0,1.0,1.0,,2.0,,,2.0,,,,,,"Cummings, Anthony R","Adeuga, Adewole M","Ahmed, Md. Nakir",,,
GEOG,2303,001,6.0,8.0,5.0,5.0,6.0,3.0,2.0,4.0,1.0,2.0,1.0,4.0,1.0,,,,,,"Rahman, Muhammad","Davenport, Miranda J",,,,
GEOG,3357,001,6.0,5.0,5.0,6.0,1.0,3.0,,1.0,2.0,,,,,,,,1.0,,"Tiefelsdorf, Michael R","Kim, Eunhee",,,,
GEOS,1103,101,1.0,3.0,,3.0,4.0,,1.0,1.0,,,,,,,,,,,"Griffin, William R","Crowley, Clinton W",,,,
GEOS,1303,001,7.0,19.0,13.0,,5.0,1.0,,,1.0,,1.0,,,,,,,,"Griffin, William R","Mesbah, Niloofar",,,,
GEOS,1303,002,3.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,3.0,1.0,,,2.0,,,,1.0,,"Sickmann, Zachary","Mesbah, Niloofar",,,,
GEOS,1303,0W1,76.0,81.0,28.0,14.0,26.0,16.0,4.0,13.0,5.0,1.0,5.0,4.0,9.0,,,,4.0,,"Pujana, Ignacio","Karimi, Fatemeh",,,,
GEOS,2302,001,1.0,1.0,3.0,2.0,3.0,1.0,1.0,,,,,1.0,1.0,,,,,,"Cummings, Anthony R","Adeuga, Adewole M","Ahmed, Md. Nakir",,,
GEOS,2306,001,,6.0,,1.0,6.0,,5.0,,,,,,,,,,,,"Mueller, Nicholas J","Blake, Madigan R",,,,
GEOS,2310,0W1,1.0,23.0,4.0,2.0,7.0,5.0,1.0,4.0,3.0,1.0,3.0,,1.0,,,,3.0,,"Brikowski, Thomas H","Sink, Katharine O","Karimi, Fatemeh","Adeyemi, Oluwaseun",,
GEOS,2321,0W1,2.0,4.0,8.0,4.0,8.0,3.0,1.0,2.0,1.0,,,,1.0,,,,,,"Stern, Robert J","Pujana, Ignacio","Abayomi, Ayodele A",,,
GEOS,2340,HN1,,6.0,2.0,2.0,1.0,,,,,,,,,,,,,,"Stern, Robert J","Griffin, William R","Crowley, Clinton W",,,
GEOS,3421,001,,5.0,6.0,3.0,,,,2.0,,,,,,,,,,,"Sickmann, Zachary",,,,,
GEOS,3464,001,,5.0,4.0,1.0,2.0,1.0,,,,,,,,,,,,,"Stern, Robert J","Griffin, William R","Willis, Siloa B","Dodds, Henry R",,
GEOS,4320,001,3.0,3.0,3.0,5.0,1.0,,,,,,,,,,,,,,"Zhu, Hejun","Huang, Chongpeng",,,,
GEOS,4430,001,3.0,2.0,3.0,2.0,1.0,3.0,,2.0,,,1.0,,,,,,,,"Brikowski, Thomas H","Sink, Katharine O","Karimi, Fatemeh",,,
GEOS,5315,001,,22.0,,,,,,,,,,,,,,,,,"Waite, Lowell",,,,,
GEOS,5387,001,,7.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,"Lumley, David E",,,,,
GISC,2305,001,8.0,4.0,1.0,2.0,1.0,,,1.0,,2.0,,,,,,,,,"Rahman, Muhammad","Drouillard, Matthew J",,,,
GISC,4317,501,,5.0,2.0,,2.0,,1.0,,,,,,1.0,,,,,,"Chastain, Bryan J","Lyu, Haitao",,,,
GISC,4363,001,3.0,1.0,2.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,"Qiu, Fang","Gamarra Pacheco, Jose A",,,,
GISC,4381,501,4.0,,2.0,3.0,,1.0,,1.0,1.0,,,,,,,,,,"Sardari, Rod","Yang, Yalin",,,,
GISC,6301,001,,5.0,3.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,"Tiefelsdorf, Michael R","Chowdhury, Yeamin Faria","Shi, Zheng",,,
GISC,6363,001,,13.0,,,,,,,,,,,1.0,,,,,,"Qiu, Fang","Gamarra Pacheco, Jose A",,,,
GOVT,2305,001,6.0,49.0,70.0,68.0,33.0,26.0,15.0,10.0,1.0,4.0,2.0,2.0,8.0,,,,1.0,,"Muenks, Patrick",,,,,
GOVT,2305,002,52.0,91.0,64.0,26.0,25.0,14.0,4.0,1.0,3.0,2.0,1.0,3.0,4.0,,,,,,"Montgomery, Joshua P","Hollis, Camron",,,,
GOVT,2305,003,10.0,61.0,60.0,54.0,39.0,29.0,23.0,7.0,5.0,3.0,1.0,,5.0,,,,1.0,,"Johnson, Sara K","Choi, Sunghye",,,,
GOVT,2305,004,14.0,15.0,32.0,41.0,19.0,23.0,7.0,7.0,7.0,,2.0,,7.0,,,,2.0,,"Miller, Banks P","Tao, Jing",,,,
GOVT,2305,005,10.0,12.0,9.0,5.0,7.0,5.0,,,,,1.0,,,,,,,,"Widner, Katie",,,,,
GOVT,2306,001,36.0,66.0,76.0,40.0,39.0,21.0,8.0,1.0,5.0,2.0,,,3.0,,,,1.0,,"Johnson, Sara K","Choi, Sunghye",,,,
GOVT,2306,002,152.0,76.0,31.0,12.0,12.0,5.0,1.0,3.0,3.0,1.0,,,3.0,,,,,,"Montgomery, Joshua P","Hollis, Camron",,,,
GOVT,2306,003,16.0,77.0,60.0,57.0,33.0,30.0,8.0,5.0,3.0,2.0,1.0,1.0,6.0,,,,,,"Muenks, Patrick",,,,,
GOVT,2306,004,,111.0,85.0,44.0,28.0,13.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,,,,1.0,,"Elliott, Euel W","Shafiq, Sadman",,,,
GOVT,2306,005,22.0,73.0,62.0,57.0,26.0,27.0,15.0,4.0,4.0,1.0,2.0,1.0,4.0,,,,,,"Muenks, Patrick",,,,,
GOVT,2306,006,17.0,52.0,62.0,48.0,31.0,26.0,11.0,11.0,9.0,3.0,2.0,4.0,10.0,,,,10.0,,"Santoro, Lauren A","Chang, Gary","Cincotta, Mamie G",,,
GOVT,2306,007,,33.0,30.0,14.0,5.0,5.0,4.0,2.0,1.0,1.0,,,4.0,,,,1.0,,"Elliott, Euel W","Shafiq, Sadman",,,,
GOVT,2306,HN1,4.0,8.0,4.0,1.0,1.0,,,,,,,,1.0,,,,,,"Dow, Douglas C",,,,,
GOVT,2306,HN2,22.0,1.0,,,,,,,1.0,,,,,,,,,,"Johnson, Sara K","Choi, Sunghye",,,,
GOVT,2306,HN3,,16.0,9.0,1.0,,,,,,,,,,,,,,,"Elliott, Euel W","Scotch, Richard K","Shafiq, Sadman",,,
GST,2300,001,2.0,5.0,4.0,3.0,3.0,1.0,,3.0,,,,,,,,,,,"Smith, Erin",,,,,
GST,3302,001,1.0,3.0,4.0,2.0,2.0,2.0,1.0,,,,,,1.0,,,,,,"Jakobsson, Pia K",,,,,
HCS,6302,001,,,,,,,,,,,,,,,,,,32.0,"Stillman, Robert D",,,,,
HCS,6312,002,,7.0,4.0,5.0,2.0,,1.0,,,,,,,,,,,,"Ackerman, Robert A","Millward, Kennedy A",,,,
HCS,6340,001,,6.0,3.0,,1.0,,,,,,,,,,,,1.0,,"Kroener, Sven",,,,,
HCS,6342,001,,12.0,1.0,,,1.0,,,,,,,,,,,,,"Rincon, Millie",,,,,
HCS,6346,001,,6.0,,2.0,1.0,,,,,,,,,,,,1.0,,"Thompson, Lucien T",,,,,
HCS,6388,001,,7.0,1.0,1.0,1.0,,,,,,,,,,,,,,"Kilgard, Michael P",,,,,
HCS,7121,001,,,,,,,,,,,,,2.0,,,,,30.0,"Rincon, Millie",,,,,
HCS,7355,002,,7.0,4.0,,,1.0,,,,,,,,,,,,,"Warren, Stacie",,,,,
HDCD,6312,001,,13.0,,,,,,,,,,,,,,,,,"Stankovic-Ramirez, Zlata",,,,,
HDCD,6315,001,,13.0,,,,,,,,,,,,,,,,,"Stankovic-Ramirez, Zlata",,,,,
HDCD,6319,0H1,,7.0,1.0,1.0,2.0,,1.0,,,,,,1.0,,,,,,"Spence, Melanie J",,,,,
HDCD,6V20,501,,,,,,,,,,,,,,,,,,10.0,"Stankovic-Ramirez, Zlata",,,,,
HDCD,6V81,001,,11.0,,,,1.0,,,,,,,,,,,,,"Cook, Jill B",,,,,
HIST,1301,001,22.0,108.0,26.0,14.0,28.0,11.0,4.0,9.0,3.0,,,,10.0,,,,3.0,,"Schlereth, Eric R","Armstrong, Jennifer J","Edwards, Jeffery G","Shows, Gregory S","Seidl-Staley, Ash J",
HIST,1301,002,2.0,87.0,48.0,18.0,24.0,13.0,5.0,5.0,11.0,,5.0,,10.0,,,,4.0,,"Wright, Ben","Brown, Derek W","Tijani, Kehinde O","Murphy, Trisha","Neo, Joevenn",
HIST,1302,001,17.0,39.0,68.0,30.0,33.0,24.0,6.0,9.0,4.0,1.0,1.0,5.0,8.0,,,,2.0,,"Schulze, Jeffrey M","Li, Ang","Akhighu, Odegua M","Atman, Sabri","Alake, Olaoluwa J",
HIST,1302,501,3.0,32.0,,4.0,3.0,,,,,,,,1.0,,,,,,"Pettengill, Ryan S",,,,,
HIST,1302,HN1,4.0,4.0,7.0,3.0,2.0,,,2.0,,,,,1.0,,,,1.0,,"Schulze, Jeffrey M",,,,,
HIST,2301,001,38.0,84.0,37.0,14.0,34.0,9.0,6.0,6.0,1.0,,,1.0,5.0,,,,2.0,,"Stewart, Whitney N","Gee, Taylor N","Leon Dubon, Saul V","Turner, Joey A","Rufino, Maria E",
HIST,2301,002,,4.0,7.0,7.0,10.0,7.0,1.0,1.0,,,,,3.0,,,,2.0,,"Schulze, Jeffrey M",,,,,
HIST,2341,001,5.0,5.0,3.0,3.0,1.0,1.0,4.0,1.0,,1.0,,,3.0,,,,,,"Li, En",,,,,
HIST,2360,501,13.0,14.0,20.0,13.0,4.0,1.0,,1.0,,,,,,,,,4.0,,"Wilson, Michael L",,,,,
HIST,2370,0W1,,4.0,6.0,3.0,5.0,,,6.0,3.0,1.0,2.0,,,,,,2.0,,"Simmons, Angie M",,,,,
HIST,2384,001,86.0,107.0,18.0,6.0,8.0,2.0,1.0,2.0,,,3.0,,3.0,,,,,,"Fischer, Anne G","Evans, Stevesha M","Lakhani, Brenda L","Ford, Angela","Gagnet, Coco",
HIST,3301,001,,1.0,1.0,2.0,3.0,,1.0,2.0,1.0,,,,2.0,,,,1.0,,"Farmer, J Michael",,,,,
HIST,3302,001,,2.0,6.0,2.0,1.0,1.0,1.0,,,,1.0,,,,,,1.0,,"Jakobsson, Pia K",,,,,
HIST,3305,0W1,4.0,6.0,6.0,7.0,1.0,,,,,,,,5.0,,,,,,"Pfister, Debra H",,,,,
HIST,3313,501,,8.0,2.0,3.0,4.0,1.0,4.0,2.0,,,1.0,,3.0,,,,2.0,,"Farmer, J Michael",,,,,
HIST,3328,001,3.0,3.0,3.0,1.0,4.0,,,1.0,1.0,,,,1.0,,,,1.0,,"Gossin, Pamela S",,,,,
HIST,3342,001,,10.0,6.0,6.0,1.0,,,,,,,,,,,,,,"Ring, Natalie J",,,,,
HIST,3366,001,4.0,2.0,4.0,,3.0,1.0,1.0,,1.0,,,1.0,,,,,,,"Hill, Kimberly D",,,,,
HIST,3380,001,,5.0,6.0,6.0,7.0,3.0,1.0,,1.0,,,,,,,,1.0,,"Channell, David F",,,,,
HIST,3392,001,1.0,1.0,4.0,3.0,,3.0,1.0,2.0,,1.0,,,1.0,,,,,,"Schulze, Jeffrey M",,,,,
HIST,3398,001,,15.0,2.0,1.0,1.0,4.0,,,,,,1.0,1.0,,,,2.0,,"Rankin, Monica A",,,,,
HIST,4331,501,6.0,1.0,2.0,2.0,,,,,,,2.0,,1.0,,,,,,"Pfister, Debra H",,,,,
HIST,4344,001,,6.0,5.0,4.0,,2.0,,,,,,,,,1.0,,,,"Wilson, Michael L",,,,,
HIST,4357,501,3.0,3.0,1.0,2.0,,2.0,1.0,,1.0,2.0,,,1.0,,,,,,"Hill, Kimberly D",,,,,
HIST,4358,001,3.0,3.0,1.0,,1.0,1.0,2.0,,,1.0,1.0,,2.0,,,,,,"Li, En",,,,,
HIST,4380,001,,3.0,3.0,3.0,2.0,1.0,,,,,,,,,,,1.0,,"Wickberg, Daniel B",,,,,
HIST,4383,001,,16.0,,,,,,,,,,,,,,,2.0,,"Fischer, Anne G",,,,,
HIST,6330,001,,4.0,2.0,,3.0,,,,,,,,1.0,,,,,,"Stewart, Whitney N",,,,,
HIST,6336,501,,9.0,1.0,2.0,,,,,,,,,,,,,,,"Ring, Natalie J",,,,,
HIST,6384,001,,9.0,2.0,1.0,,,,,,,,,,,,,,,"Patterson, David A",,,,,
HLTH,1301,0W1,,3.0,6.0,5.0,3.0,5.0,3.0,4.0,1.0,,2.0,,4.0,,,,3.0,,"Baetge, Claire",,,,,
HLTH,1301,0W2,1.0,2.0,2.0,2.0,8.0,8.0,3.0,,3.0,,1.0,,5.0,,,,2.0,,"Baetge, Claire",,,,,
HLTH,1322,0W1,,25.0,,4.0,9.0,,2.0,1.0,,,,,4.0,,,,,,"Mcbride, Rachael L",,,,,
HLTH,1322,0W2,,29.0,,5.0,5.0,,1.0,2.0,,,2.0,,1.0,,,,,,"Mcbride, Rachael L",,,,,
HLTH,3101,0W1,,137.0,,,8.0,,,,,,,,2.0,,,,1.0,,"Sandon, Lona",,,,,
HLTH,3101,0W2,,133.0,,,9.0,,,2.0,,,2.0,,2.0,,,,1.0,,"Sandon, Lona",,,,,
HLTH,3101,0W3,,61.0,,,5.0,,,4.0,,,1.0,,1.0,,,,,,"Sandon, Lona",,,,,
HLTH,3101,0W4,,61.0,,,8.0,,,1.0,,,2.0,,,,,,,,"Sandon, Lona",,,,,
HLTH,3101,0W5,,42.0,,,7.0,,,,,,,,1.0,,,,,,"Sandon, Lona",,,,,
